Date,Open,High,Low,MA5,MA20,MA73,Close
2004/1/8,1.264095,1.278707,1.256502,1.2762362,1.2583702,1.241241027,1.277498
2004/1/9,1.277498,1.286703,1.271294,1.272756,1.25735515,1.239971274,1.285892
2004/1/12,1.284802,1.289707,1.273804,1.2635382,1.25656065,1.238534397,1.274096
2004/1/13,1.274405,1.279705,1.271892,1.2558004,1.25632615,1.237416726,1.278593
2004/1/14,1.278805,1.278805,1.240602,1.2518632,1.2558217,1.236134671,1.265102
2004/1/15,1.265599,1.267106,1.256897,1.2520234,1.25671685,1.235053781,1.260097
2004/1/16,1.260001,1.261002,1.2364,1.2545056,1.25780225,1.234133342,1.239803
2004/1/19,1.238697,1.242406,1.234004,1.258206,1.25945205,1.233373041,1.235407
2004/1/20,1.235102,1.260208,1.234995,1.2608842,1.26150685,1.232833233,1.258907
2004/1/21,1.258099,1.266994,1.256597,1.2618418,1.26285115,1.232002918,1.265903
2004/1/22,1.265807,1.274892,1.264494,1.257501,1.2631814,1.231012493,1.272508
2004/1/23,1.272394,1.277596,1.257008,1.2512,1.26334125,1.230163164,1.258305
2004/1/26,1.257498,1.261098,1.246106,1.2489,1.2631361,1.229582192,1.248798
2004/1/27,1.248595,1.265999,1.244694,1.2478008,1.26355605,1.229019205,1.263695
2004/1/28,1.263408,1.264398,1.242005,1.2457606,1.26376115,1.227982301,1.244199
2004/1/29,1.244106,1.252693,1.237103,1.2477202,1.26403635,1.227165822,1.241003
2004/1/30,1.241003,1.248502,1.235498,1.250959,1.26422635,1.226442479,1.246805
2004/2/2,1.247598,1.248206,1.239603,1.2555984,1.26435645,1.225671247,1.243302
2004/2/3,1.253793,1.256108,1.2505,1.2608192,1.2644315,1.224809589,1.253494
2004/2/4,1.254595,1.256108,1.2505,1.2638212,1.26277705,1.223915137,1.253997
2004/2/5,1.253793,1.2636,1.252395,1.2696228,1.261032,1.223209712,1.257197
2004/2/6,1.257008,1.272605,1.251894,1.2745444,1.2592073,1.222350863,1.270002
2004/2/9,1.265502,1.275705,1.265502,1.2751038,1.25754705,1.221397329,1.269406
2004/2/10,1.269293,1.278707,1.267395,1.2765232,1.2562071,1.220387658,1.268504
2004/2/11,1.268295,1.284703,1.265807,1.279981,1.2543772,1.219487671,1.283005
2004/2/12,1.283302,1.284703,1.279607,1.2778816,1.2513868,1.218349301,1.281805
2004/2/13,1.281706,1.288992,1.272508,1.2766616,1.24905165,1.217367,1.272799
2004/2/16,1.272993,1.279001,1.2722,1.2729422,1.2465319,1.216521726,1.276503
2004/2/17,1.276406,1.287797,1.276308,1.269081,1.244067,1.215851767,1.285793
2004/2/18,1.286306,1.292207,1.266592,1.2654818,1.24108265,1.214975247,1.272508
2004/2/19,1.272896,1.276699,1.265999,1.2609208,1.2385924,1.214254575,1.275705
2004/2/20,1.275803,1.276096,1.250297,1.2547404,1.23675195,1.213553137,1.254202
2004/2/23,1.250094,1.259398,1.245702,1.2537814,1.23538705,1.213110589,1.257197
2004/2/24,1.257197,1.2711,1.252897,1.2513026,1.2342571,1.212629877,1.267797
2004/2/25,1.267893,1.270406,1.248393,1.2418242,1.2325926,1.212077945,1.249703
2004/2/26,1.250094,1.251799,1.239695,1.2357028,1.23080255,1.211832699,1.244803
2004/2/27,1.244803,1.250704,1.238099,1.2308828,1.22924715,1.211576575,1.249407
2004/3/1,1.253903,1.254107,1.242993,1.2283608,1.22741155,1.21095863,1.244803
2004/3/2,1.245004,1.245004,1.220301,1.2279216,1.2260016,1.210494247,1.220405
2004/3/3,1.220197,1.222001,1.206899,1.2302218,1.22590645,1.210235329,1.219096
2004/3/4,1.219393,1.224095,1.2143,1.231042,1.22651665,1.210058671,1.220703
2004/3/5,1.220495,1.242699,1.217997,1.2339218,1.22730685,1.210002521,1.236797
2004/3/8,1.236507,1.242607,1.234598,1.2310432,1.226112,1.209507986,1.242607
2004/3/9,1.242607,1.246401,1.228697,1.2279628,1.22404675,1.208970877,1.231906
2004/3/10,1.242607,1.246401,1.220703,1.2268028,1.22310675,1.208732521,1.223197
2004/3/11,1.223197,1.238007,1.217404,1.226704,1.2227771,1.208587438,1.235102
2004/3/12,1.234995,1.235407,1.217893,1.2274628,1.221407,1.208273644,1.222404
2004/3/15,1.221404,1.231406,1.2213,1.2283628,1.22071705,1.208084616,1.227205
2004/3/16,1.226904,1.237195,1.224605,1.2298414,1.21972215,1.207950356,1.226106
2004/3/17,1.226001,1.229196,1.218294,1.2315216,1.21810695,1.207870836,1.222703
2004/3/18,1.222703,1.241897,1.222599,1.2297614,1.2167068,1.207815932,1.238896
2004/3/19,1.238697,1.240695,1.226407,1.2247212,1.2146968,1.207417411,1.226904
2004/3/22,1.227702,1.239603,1.222703,1.2218794,1.21336625,1.20730089,1.234598
2004/3/23,1.234598,1.236996,1.227295,1.2182806,1.21167115,1.207048932,1.234507
2004/3/24,1.234598,1.236996,1.211094,1.2150796,1.2091861,1.207002301,1.213902
2004/3/25,1.214005,1.219706,1.2108,1.2185592,1.207541,1.207222781,1.213695
2004/3/26,1.213799,1.221001,1.209,1.2231216,1.20648155,1.207425603,1.212695
2004/3/29,1.211402,1.217004,1.206505,1.2231626,1.20509695,1.207759959,1.216604
2004/3/30,1.216604,1.222599,1.215599,1.2201022,1.2035766,1.208073534,1.218502
2004/3/31,1.218205,1.232195,1.217597,1.219023,1.20229675,1.208394014,1.2313
2004/4/1,1.231194,1.238497,1.225896,1.2160838,1.1999468,1.208524192,1.236507
2004/4/2,1.236598,1.237195,1.2108,1.2103224,1.1979215,1.208480315,1.2129
2004/4/5,1.211504,1.212606,1.198998,1.2094634,1.1971912,1.208830959,1.201302
2004/4/6,1.201793,1.214595,1.198897,1.2106644,1.1968062,1.209300863,1.213106
2004/4/7,1.213003,1.219795,1.205894,1.2068036,1.19667625,1.209745904,1.216604
2004/4/8,1.216397,1.221702,1.206695,1.2024228,1.19664075,1.210121164,1.2077
2004/4/9,1.207904,1.211299,1.206695,1.200622,1.19664075,1.210473151,1.208605
2004/4/12,1.209102,1.209599,1.205807,1.1989596,1.19561055,1.210715575,1.207307
2004/4/13,1.207307,1.208299,1.191001,1.1976374,1.194475,1.210966096,1.193802
2004/4/14,1.193503,1.197304,1.187705,1.1958382,1.19419485,1.211182493,1.1947
2004/4/15,1.1946,1.198998,1.189994,1.1930982,1.1939851,1.211445534,1.198696
2004/4/16,1.198796,1.204805,1.193104,1.1918602,1.19307035,1.211551123,1.200293
2004/4/19,1.201995,1.207802,1.200293,1.1888022,1.19246565,1.211607356,1.200696
2004/4/20,1.198796,1.201995,1.182802,1.1859024,1.1925559,1.211649932,1.184806
2004/4/21,1.184806,1.191199,1.182103,1.1875222,1.19304065,1.211880055,1.181
2004/4/22,1.180693,1.193104,1.179106,1.1881824,1.19401035,1.212170438,1.192506
2004/4/23,1.192293,1.193902,1.180206,1.1888814,1.19417005,1.212345671,1.185003
2004/4/26,1.180094,1.188693,1.176498,1.1915396,1.19506015,1.212633247,1.186197
2004/4/27,1.186296,1.1946,1.183698,1.1930206,1.1957455,1.212893521,1.192905
2004/4/28,1.193104,1.194401,1.182802,1.196541,1.1966051,1.21341263,1.184301
2004/4/29,1.184301,1.198495,1.180805,1.2028596,1.19794475,1.214001589,1.196001
2004/4/30,1.1959,1.200495,1.192905,1.2051994,1.1995245,1.214379671,1.198294
2004/5/3,1.1994,1.199803,1.192506,1.2031408,1.20070015,1.214707082,1.193602
2004/5/4,1.193602,1.211695,1.193503,1.2013396,1.202015,1.215122123,1.210507
2004/5/5,1.210507,1.217804,1.2102,1.196878,1.20271465,1.215493164,1.215894
2004/5/6,1.215894,1.217493,1.206899,1.1918002,1.20301475,1.215767151,1.2077
2004/5/7,1.207802,1.208693,1.187493,1.1863404,1.203735,1.21613437,1.188001
2004/5/10,1.189499,1.189499,1.1816,1.18638,1.20571025,1.216764548,1.184596
2004/5/11,1.184596,1.189103,1.179607,1.189961,1.20807045,1.217485082,1.188199
2004/5/12,1.188001,1.194101,1.183796,1.1912214,1.2099658,1.218087767,1.190505
2004/5/13,1.190703,1.193104,1.177995,1.1931992,1.2106554,1.218426055,1.180401
2004/5/14,1.180401,1.1894,1.178898,1.196259,1.2121805,1.218806808,1.188199
2004/5/17,1.189499,1.205894,1.188199,1.1991802,1.21284575,1.219086342,1.202501
2004/5/18,1.2024,1.203804,1.193602,1.1986608,1.2130307,1.219187795,1.194501
2004/5/19,1.194401,1.203905,1.194401,1.20178,1.21413585,1.219290452,1.200394
2004/5/20,1.200394,1.201403,1.190094,1.20392,1.21415095,1.21935226,1.1957
2004/5/21,1.1959,1.206797,1.1957,1.2102992,1.21453585,1.219655055,1.202805
2004/5/24,1.200106,1.202501,1.193902,1.2140996,1.2151209,1.219877,1.199904
2004/5/25,1.199803,1.212606,1.198796,1.2180986,1.215756,1.220115301,1.210097
2004/5/26,1.210097,1.214005,1.208795,1.2209792,1.2158609,1.220052356,1.211094
2004/5/27,1.211006,1.228607,1.209307,1.2231396,1.21573645,1.219990699,1.227596
2004/5/28,1.227295,1.229407,1.220703,1.2220414,1.21522685,1.219748384,1.221807
2004/5/31,1.224005,1.2245,1.218205,1.2231812,1.21515155,1.219708603,1.219899
2004/6/1,1.219899,1.226497,1.215998,1.2255614,1.21509135,1.219767521,1.2245
2004/6/2,1.224605,1.230497,1.221001,1.2258826,1.21435655,1.219805808,1.221896
2004/6/3,1.221896,1.225205,1.217597,1.2223628,1.21418165,1.219867603,1.222105
2004/6/4,1.221896,1.229997,1.218606,1.2201224,1.21388665,1.219920973,1.227506
2004/6/7,1.2318,1.234004,1.230906,1.214922,1.2140665,1.219759274,1.2318
2004/6/8,1.232407,1.234995,1.224995,1.209802,1.21397635,1.219584027,1.226106
2004/6/9,1.226196,1.227506,1.202805,1.2079016,1.2140961,1.219475795,1.204297
2004/6/10,1.2045,1.211607,1.203297,1.2071814,1.2157364,1.219655342,1.210903
2004/6/11,1.210507,1.211094,1.197103,1.2056804,1.217166,1.219956589,1.201504
2004/6/14,1.196802,1.208795,1.1957,1.2082808,1.21918565,1.220301644,1.2062
2004/6/15,1.205807,1.217093,1.203398,1.209562,1.2209158,1.220589384,1.216604
2004/6/16,1.216604,1.216797,1.198696,1.2086802,1.2217508,1.220739959,1.200696
2004/6/17,1.200495,1.207598,1.199702,1.210262,1.22364085,1.221152342,1.203398
2004/6/18,1.203297,1.214904,1.197806,1.2130632,1.2252512,1.221545575,1.214506
2004/6/21,1.213799,1.214595,1.208094,1.2142222,1.2268056,1.221808507,1.212606
2004/6/22,1.212503,1.213195,1.207001,1.21544,1.2283752,1.22223026,1.212195
2004/6/23,1.212106,1.219007,1.207307,1.2149618,1.2294352,1.222631644,1.208605
2004/6/24,1.208795,1.219007,1.204602,1.2169204,1.23032005,1.222911014,1.217404
2004/6/25,1.217093,1.220301,1.211299,1.2166806,1.2307296,1.223105521,1.220301
2004/6/28,1.217493,1.222703,1.212797,1.218841,1.2301945,1.223212274,1.218695
2004/6/29,1.218695,1.219096,1.207496,1.2211014,1.22995485,1.223365849,1.209804
2004/6/30,1.209497,1.220301,1.206797,1.2248408,1.22978485,1.223793233,1.218398
2004/7/1,1.218294,1.220807,1.213902,1.2285818,1.22908485,1.224067301,1.216205
2004/7/2,1.216205,1.233,1.214904,1.2332398,1.2284648,1.224285096,1.231103
2004/7/5,1.233,1.233198,1.227506,1.2353986,1.2269899,1.224337151,1.229997
2004/7/6,1.229997,1.232894,1.227099,1.2375598,1.22559995,1.224459055,1.228501
2004/7/7,1.228396,1.238804,1.227807,1.2385204,1.2244398,1.224724712,1.237103
2004/7/8,1.236996,1.240295,1.234294,1.2387992,1.22288445,1.224886411,1.239495
2004/7/9,1.239695,1.242406,1.237394,1.2380212,1.22116955,1.22505626,1.241897
2004/7/12,1.241203,1.243595,1.238697,1.2387606,1.2206147,1.225275384,1.240803
2004/7/13,1.240402,1.241203,1.230406,1.2393996,1.2199393,1.225565822,1.233304
2004/7/14,1.233304,1.242005,1.232499,1.2394178,1.21945415,1.226056178,1.238497
2004/7/15,1.238497,1.239203,1.233502,1.2369788,1.21863905,1.226639767,1.235605
2004/7/16,1.235804,1.245997,1.233304,1.2349768,1.2180538,1.227200014,1.245594
2004/7/19,1.245501,1.246401,1.240495,1.2277778,1.21765375,1.227542562,1.243998
2004/7/20,1.243797,1.245594,1.230996,1.2217586,1.2172486,1.210501493,1.233395
2004/7/21,1.233502,1.234903,1.221493,1.2163604,1.2173042,1.211128932,1.226302
2004/7/22,1.226106,1.228999,1.2239,1.2119796,1.2176893,1.211790548,1.225595
2004/7/23,1.225806,1.226693,1.209204,1.2076214,1.2182693,1.212426315,1.209599
2004/7/26,1.2108,1.217004,1.209307,1.2060226,1.2193991,1.21342489,1.213902
2004/7/27,1.214196,1.219007,1.204007,1.2036818,1.219464,1.214430342,1.206404
2004/7/28,1.206302,1.207904,1.200999,1.2034606,1.2195536,1.215667233,1.204398
2004/7/29,1.204602,1.209497,1.199803,1.2037802,1.21976395,1.216850904,1.203804
2004/7/30,1.203804,1.211607,1.200495,1.2040588,1.2200691,1.218030397,1.201605
2004/8/2,1.204195,1.209395,1.201995,1.2098978,1.2200886,1.219222014,1.202198
2004/8/3,1.202198,1.207802,1.200206,1.2149172,1.220224,1.220438548,1.205298
2004/8/4,1.205298,1.206593,1.197504,1.2185778,1.2208493,1.22169474,1.205996
2004/8/5,1.205894,1.207496,1.202993,1.2218176,1.22149985,1.222900219,1.205197
2004/8/6,1.205705,1.2308,1.204906,1.2255582,1.222105,1.22414674,1.2308
2004/8/9,1.226994,1.229105,1.2251,1.2269168,1.2208401,1.225146712,1.227295
2004/8/10,1.227807,1.231997,1.222404,1.2286368,1.219805,1.226072822,1.223601
2004/8/11,1.223795,1.2248,1.219899,1.230818,1.2191203,1.227172808,1.222195
2004/8/12,1.222195,1.229105,1.221896,1.2331798,1.2189557,1.228293452,1.2239
2004/8/13,1.224005,1.2379,1.218502,1.2358388,1.2189707,1.229468877,1.237593
2004/8/16,1.238099,1.238099,1.232499,1.2347592,1.2184558,1.230567616,1.235895
2004/8/17,1.235804,1.2379,1.231694,1.2306202,1.2179814,1.231799233,1.234507
2004/8/18,1.234797,1.236507,1.229302,1.225358,1.2175561,1.233100562,1.234004
2004/8/19,1.234096,1.2379,1.233593,1.2202782,1.216641,1.234367712,1.237195
2004/8/20,1.237302,1.238497,1.228501,1.2148206,1.2157316,1.235636342,1.232195
2004/8/23,1.2308,1.2318,1.213401,1.2087806,1.2150321,1.23703911,1.2152
2004/8/24,1.215096,1.216693,1.206695,1.2067218,1.2151423,1.238558315,1.208196
2004/8/25,1.208094,1.211299,1.205705,1.2086434,1.2163772,1.240454288,1.208605
2004/8/26,1.208401,1.211402,1.205604,1.2107238,1.2172816,1.242248781,1.209907
2004/8/27,1.209907,1.213695,1.200898,1.2122024,1.2181465,1.244073247,1.201995
2004/8/30,1.201706,1.206695,1.199199,1.2129038,1.21942655,1.245888493,1.204906
2004/8/31,1.204906,1.219393,1.204703,1.2132412,1.22072125,1.247607671,1.217804
2004/9/1,1.2177,1.222105,1.2152,1.2116618,1.22143625,1.249029507,1.219007
2004/9/2,1.2192,1.220107,1.214506,1.211641,1.2221709,1.25057737,1.2173
2004/9/3,1.217493,1.218294,1.204602,1.213021,1.2234756,1.252133562,1.205502
2004/9/6,1.206302,1.208299,1.205197,1.2173796,1.2252753,1.253981384,1.206593
2004/9/7,1.206797,1.211299,1.205705,1.2213424,1.2263956,1.255604767,1.209907
2004/9/8,1.209907,1.219393,1.203297,1.2245612,1.2274804,1.257267575,1.218903
2004/9/9,1.219096,1.2245,1.216293,1.223921,1.22793995,1.258915589,1.2242
2004/9/10,1.224395,1.230603,1.220599,1.2228824,1.22822525,1.260459397,1.227295
2004/9/13,1.228305,1.228894,1.222703,1.2210644,1.22891065,1.261990973,1.226407
2004/9/14,1.226497,1.229498,1.223002,1.2192638,1.22951055,1.263700534,1.226001
2004/9/15,1.226106,1.226302,1.213902,1.2206424,1.2298157,1.265451247,1.215702
2004/9/16,1.215702,1.219795,1.212503,1.2228406,1.23077575,1.267460781,1.219007
2004/9/17,1.218903,1.222404,1.216293,1.2244802,1.2317702,1.269383945,1.218205
2004/9/20,1.217493,1.218205,1.2129,1.2263584,1.23325465,1.271335822,1.217404
2004/9/21,1.217196,1.234507,1.217196,1.2290376,1.2348298,1.27332763,1.232894
2004/9/22,1.232894,1.233198,1.223301,1.2288796,1.2357798,1.27502089,1.226693
2004/9/23,1.226603,1.233395,1.226001,1.230281,1.2373398,1.276668945,1.227205
2004/9/24,1.227205,1.235697,1.2248,1.2335188,1.2390798,1.278052411,1.227596
2004/9/27,1.228607,1.231497,1.225295,1.2362988,1.241155,1.279427863,1.2308
2004/9/28,1.230693,1.234903,1.228501,1.2359386,1.24366995,1.280626562,1.232104
2004/9/29,1.231906,1.234202,1.229997,1.2358384,1.2458899,1.281640164,1.2337
2004/9/30,1.233806,1.2444,1.232104,1.2347172,1.2477349,1.282698986,1.243394
2004/10/1,1.243503,1.243797,1.238896,1.2320196,1.1855652,1.283634671,1.241496
2004/10/4,1.240202,1.240202,1.226407,1.231921,1.1874503,1.284786671,1.228999
2004/10/5,1.229105,1.233106,1.226798,1.2338022,1.18973035,1.286048452,1.231603
2004/10/6,1.231603,1.232407,1.226001,1.2339024,1.1917505,1.287120945,1.228094
2004/10/7,1.228199,1.2313,1.227702,1.2352642,1.19447055,1.288175932,1.229906
2004/10/8,1.230194,1.243503,1.228894,1.2370622,1.19734025,1.289160712,1.241003
2004/10/11,1.241203,1.241604,1.237394,1.2384404,1.20012495,1.289973082,1.238405
2004/10/12,1.238405,1.238697,1.229302,1.2405408,1.202745,1.290766082,1.232104
2004/10/13,1.232104,1.235193,1.223496,1.2444988,1.20563515,1.291694795,1.234903
2004/10/14,1.234797,1.241604,1.232696,1.2490968,1.20831965,1.292639959,1.238896
2004/10/15,1.239096,1.25,1.238206,1.2537186,1.2109251,1.293437288,1.247894
2004/10/18,1.248299,1.2534,1.246494,1.2579598,1.2133804,1.294257986,1.248907
2004/10/19,1.248798,1.252693,1.245501,1.2643982,1.21563485,1.29501411,1.251894
2004/10/20,1.251204,1.262993,1.250094,1.26932,1.2178498,1.295734671,1.257893
2004/10/21,1.258004,1.265006,1.257498,1.2718614,1.22014505,1.296382616,1.262005
2004/10/22,1.2621,1.269406,1.260398,1.0194604,1.22178985,1.296956521,1.2691
2004/10/25,1.272993,1.283005,1.272799,1.02148,1.22352985,1.297423685,1.281099
2004/10/26,1.281,1.284307,1.273399,1.0201802,1.224675,1.297644274,1.276503
2004/10/27,1.276503,1.280902,1.269906,1.0192808,1.22633515,1.297771534,1.2706
2004/10/28,null,null,null,1.0216598,1.2286952,1.297851068,null
2004/10/29,1.270793,1.279803,1.266207,1.2791198,1.29498535,1.31534411,1.279198
2004/11/1,1.282808,1.282808,1.272103,1.2826196,1.29750065,1.315372849,1.2746
2004/11/2,1.274697,1.275006,1.267106,1.2858608,1.30009595,1.315550904,1.272006
2004/11/3,1.271892,1.283203,1.266592,1.289441,1.3029859,1.315738411,1.282495
2004/11/4,1.282199,1.289407,1.279705,1.2906606,1.305591,1.31594126,1.2873
2004/11/5,1.2873,1.297993,1.278494,1.2914016,1.3075311,1.316138425,1.296697
2004/11/8,1.296395,1.298802,1.291005,1.2914622,1.31002635,1.316215233,1.290806
2004/11/9,1.291005,1.293795,1.288793,1.2921002,1.3124662,1.316443877,1.289907
2004/11/10,1.290006,1.298398,1.286207,1.2933574,1.3151255,1.316676644,1.288593
2004/11/11,1.288394,1.292107,1.286306,1.2963984,1.31742125,1.31692063,1.291005
2004/11/12,1.290806,1.298904,1.288593,1.2971776,1.3193913,1.317401411,1.297
2004/11/15,1.299005,1.2999,1.292207,1.2985576,1.3206212,1.317720671,1.293996
2004/11/16,1.293695,1.299207,1.292307,1.3005588,1.32252145,1.318053671,1.296193
2004/11/17,1.296092,1.304904,1.295505,1.3032614,1.3242569,1.318442932,1.303798
2004/11/18,1.303798,1.307292,1.294398,1.306062,1.32608665,1.318688192,1.294901
2004/11/19,1.2948,1.306404,1.294197,1.3122424,1.3275966,1.318993562,1.3039
2004/11/22,1.302592,1.305193,1.301693,1.3173632,1.3289662,1.319126356,1.304002
2004/11/23,1.304206,1.310307,1.297993,1.321864,1.3307265,1.319216726,1.309706
2004/11/24,1.309998,1.319105,1.308695,1.3258838,1.3320861,1.319422068,1.317801
2004/11/25,1.318096,1.328304,1.316708,1.329243,1.33315105,1.319482219,1.325803
2004/11/26,1.325697,1.332907,1.319906,1.3293028,1.33442115,1.319610986,1.329504
2004/11/29,1.327193,1.3303,1.323399,1.3327224,1.3356361,1.319723301,1.326506
2004/11/30,1.326295,1.332907,1.323907,1.3353418,1.3374307,1.319960164,1.329805
2004/12/1,1.329805,1.335702,1.328392,1.3379994,1.33891035,1.320199699,1.334597
2004/12/2,1.334793,1.337793,1.324802,1.3379816,1.3402151,1.320225836,1.326102
2004/12/3,1.326295,1.346602,1.325908,1.3388424,1.3420503,1.320293055,1.346602
2004/12/6,1.345008,1.345696,1.339208,1.3338416,1.3425453,1.320217603,1.339603
2004/12/7,1.339495,1.347001,1.339405,1.3323212,1.3429152,1.320194274,1.343093
2004/12/8,1.343292,1.343292,1.321999,1.329883,1.34217045,1.320045014,1.334508
2004/12/9,1.334597,1.335898,1.325803,1.33106,1.34184525,1.319792863,1.330406
2004/12/10,1.330194,1.330406,1.314994,1.3299988,1.3412402,1.319481849,1.321598
2004/12/13,1.322297,1.332694,1.322104,1.3319376,1.34046515,1.319176288,1.332001
2004/12/14,1.332108,1.3328,1.326401,1.333379,1.3394148,1.318644671,1.330902
2004/12/15,1.330796,1.343797,1.326506,1.3345782,1.33845465,1.318161151,1.340393
2004/12/16,1.340195,1.343003,1.321301,1.3343196,1.3377146,1.317464082,1.3251
2004/12/17,1.325399,1.332001,1.323206,1.3395406,1.33751505,1.317035247,1.331292
2004/12/20,1.331097,1.340896,1.330106,1.3440428,1.3364452,1.316490233,1.339208
2004/12/21,1.339405,1.341004,1.335791,1.3486808,1.3347402,1.31590789,1.336898
2004/12/22,1.336898,1.340303,1.334793,1.3531808,1.33298505,1.315277863,1.3391
2004/12/23,1.3391,1.351808,1.338401,1.3574992,1.33104535,1.314536767,1.351205
2004/12/24,1.351406,1.354793,1.349,1.3598194,1.3282998,1.313640712,1.353803
2004/12/27,1.352795,1.364201,1.351899,1.3603592,1.32560465,1.312721534,1.362398
2004/12/28,1.362194,1.364592,1.359398,1.3572798,1.32267975,1.311661288,1.359398
2004/12/29,1.359508,1.364498,1.356392,1.3510398,1.3195649,1.310758493,1.360692
2004/12/30,1.3606,1.366008,1.358105,1.3445022,1.31692055,1.309887384,1.362806
2004/12/31,1.362992,1.366195,1.352192,1.335602,1.31398545,1.308910671,1.356502
2005/1/3,1.358105,1.358105,1.340195,1.325521,1.3113851,1.308016205,1.347001
2005/1/4,1.347001,1.349601,1.326102,1.3183196,1.3092947,1.307091425,1.328198
2005/1/5,1.328304,1.3303,1.322297,1.3150198,1.3080798,1.306527082,1.328004
2005/1/6,1.327898,1.327898,1.316396,1.3145374,1.30683975,1.306168055,1.318305
2005/1/7,1.3182,1.324802,1.302999,1.3150982,1.3057846,1.306006425,1.306097
2005/1/10,1.3076,1.311992,1.306404,1.3158578,1.3047694,1.306042014,1.310994
2005/1/11,1.311407,1.317107,1.310496,1.3146806,1.30304,1.305955795,1.311699
2005/1/12,1.311407,1.329098,1.308695,1.3126998,1.30130465,1.305880452,1.325592
2005/1/13,1.325908,1.326594,1.320306,1.3076426,1.29908985,1.305521562,1.321109
2005/1/14,1.321196,1.321196,1.306797,1.3026796,1.2974143,1.305211836,1.309895
2005/1/17,1.309998,1.312905,1.304104,1.3006806,1.29620425,1.304968164,1.305108
2005/1/18,1.304904,1.307292,1.300306,1.300439,1.295814,1.304768137,1.301795
2005/1/19,1.301795,1.311407,1.297101,1.2995002,1.2958089,1.304573658,1.300306
2005/1/20,1.300204,1.302406,1.293193,1.301,1.2959088,1.304358562,1.296294
2005/1/21,1.296193,1.306797,1.293594,1.302562,1.29646895,1.304254438,1.2999
2005/1/24,1.304206,1.309603,1.303492,1.303481,1.2968189,1.304187329,1.3039
2005/1/25,1.3039,1.3076,1.295404,1.3037396,1.2969441,1.304073699,1.297101
2005/1/26,1.297202,1.310307,1.296899,1.3050994,1.29839415,1.303855836,1.307805
2005/1/27,1.307908,1.312095,1.301507,1.304179,1.2990192,1.303550233,1.304104
2005/1/28,1.304308,1.307805,1.299596,1.3027986,1.29972925,1.303339123,1.304495
2005/1/31,1.302406,1.306097,1.297993,1.2990582,1.30073495,1.303022671,1.305193
2005/2/1,1.305006,1.306592,1.300407,1.2933008,1.3015604,1.302514575,1.3039
2005/2/2,1.305108,1.309397,1.301406,1.2879192,1.30222505,1.301935219,1.303203
2005/2/3,1.303492,1.303798,1.2948,1.2835378,1.3027446,1.301398178,1.297202
2005/2/4,1.297101,1.303203,1.285595,1.281617,1.30341445,1.300892712,1.285793
2005/2/7,1.285595,1.286505,1.274096,1.2815972,1.3053596,1.30065037,1.276406
2005/2/8,1.276406,1.279607,1.273707,1.2857766,1.3076489,1.30047363,1.276992
2005/2/9,1.276797,1.281706,1.274502,1.2907168,1.31055945,1.300181932,1.281296
2005/2/10,1.281,1.290406,1.275201,1.2949184,1.3133798,1.299850521,1.287598
2005/2/11,1.287797,1.289707,1.285298,1.2988982,1.31618975,1.299428658,1.285694
2005/2/14,1.288892,1.298802,1.288593,1.3031392,1.3192696,1.299075397,1.297303
2005/2/15,1.297202,1.304802,1.295605,1.3049594,1.3212297,1.298446479,1.301693
2005/2/16,1.301406,1.305193,1.296798,1.3098412,1.3226955,1.297850603,1.302304
2005/2/17,1.302507,1.309003,1.301998,1.3134416,1.324635,1.297110808,1.307497
2005/2/18,1.307497,1.308404,1.302592,1.3156032,1.32615515,1.296060164,1.306899
2005/2/21,1.307207,1.307805,1.303696,1.3191452,1.32742005,1.294864315,1.306404
2005/2/22,1.306506,1.326805,1.305807,1.3222048,1.3279049,1.293772384,1.326102
2005/2/23,1.325803,1.327299,1.319192,1.320423,1.3269849,1.292360055,1.320306
2005/2/24,1.320202,1.326999,1.3182,1.3190806,1.3259342,1.291068205,1.318305
2005/2/25,1.318496,1.3251,1.314907,1.3175394,1.3246786,1.289829753,1.324609
2005/2/28,1.325399,1.328004,1.321109,1.3175568,1.3232284,1.28844874,1.321702
2005/3/1,1.321895,1.322594,1.317003,1.3176548,1.32161865,1.287093822,1.317193
2005/3/2,1.317193,1.317905,1.309397,1.3212568,1.32044875,1.285676041,1.313594
2005/3/3,1.313802,1.316396,1.310101,1.3260786,1.31934435,1.284281575,1.310599
2005/3/4,1.310599,1.325504,1.309895,1.3327182,1.31864925,1.282802178,1.324696
2005/3/7,1.323399,1.324696,1.318496,1.3372372,1.31695975,1.281261068,1.322192
2005/3/8,1.322104,1.336309,1.321196,1.3400998,1.31510015,1.279722918,1.335203
2005/3/9,1.3349,1.342192,1.3336,1.339261,1.31262965,1.278252986,1.337703
2005/3/10,1.337793,1.345098,1.337292,1.3399392,1.31007965,1.276574863,1.343797
2005/3/11,1.343707,1.3478,1.340608,1.3387598,1.3071398,1.274843452,1.347291
2005/3/14,1.3474,1.347909,1.333992,1.335741,1.30444995,1.272991603,1.336505
2005/3/15,1.336791,1.340303,1.3303,1.3316602,1.30247975,1.271161479,1.331009
2005/3/16,1.331203,1.343996,1.329593,1.3269988,1.3005046,1.269501137,1.341094
2005/3/17,1.341292,1.342102,1.3349,1.3186384,1.2980102,1.267792959,1.3379
2005/3/18,1.3379,1.338706,1.326999,1.309697,1.2950898,1.266004014,1.332197
